LAND;BEZ;LOR_ab_2021;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LOCKDOWN;COVID
11;7;7400824.0;2018;9;17;7;3;0;2;0;0;0;0;1;0;0;0;0;0
11;9;9200613.0;2018;7;13;6;3;6;4;0;0;0;1;0;0;1;0;0;0
11;9;9200613.0;2018;7;2;7;3;6;4;2;0;1;1;0;0;0;0;0;0
11;4;4200311.0;2018;3;10;4;2;0;7;0;1;0;1;0;0;0;0;0;0
11;3;3601451.0;2018;5;20;6;3;2;6;2;0;1;0;1;0;0;0;0;0
11;7;7400823.0;2018;10;6;6;3;2;6;2;0;1;0;0;0;0;0;0;0
11;5;5200528.0;2018;2;19;6;3;5;2;2;0;1;0;0;0;0;0;0;0
11;11;11300722.0;2018;11;14;7;3;5;3;0;1;1;0;0;0;0;0;0;0
11;7;7400824.0;2018;9;14;2;2;6;4;0;1;0;1;0;0;0;0;0;0
11;2;2500726.0;2018;8;13;1;3;2;6;0;0;1;0;0;0;0;0;0;0
11;7;7501133.0;2018;3;9;1;3;1;1;0;0;1;0;0;0;0;1;0;0
11;4;4400727.0;2018;6;15;4;3;0;6;0;0;1;0;0;0;0;0;0;0
11;3;3601142.0;2018;10;18;3;3;5;2;2;1;1;0;0;0;0;0;0;0
11;1;1100310.0;2018;6;9;5;3;1;5;0;1;0;0;0;1;0;0;0;0
11;2;2400625.0;2018;8;22;6;3;6;4;2;1;0;1;0;0;0;0;0;0
11;1;1100310.0;2018;4;11;1;3;6;7;0;0;1;1;0;0;0;0;0;0
11;7;7400824.0;2018;4;13;7;3;5;3;0;1;1;0;0;0;0;0;0;0
11;11;11300722.0;2018;6;14;6;3;5;3;0;1;1;0;0;0;0;0;0;0
11;1;1100104.0;2018;12;15;6;3;5;2;1;1;1;0;0;0;0;1;0;0
11;1;1100102.0;2018;9;19;2;3;3;6;1;0;1;0;1;0;0;1;0;0
11;2;2500727.0;2018;9;15;3;3;0;1;0;1;0;0;0;0;0;0;0;0
11;4;4400833.0;2018;6;0;4;3;8;1;2;0;1;0;0;0;0;0;0;0
11;4;4300414.0;2018;7;23;7;2;2;6;2;0;0;0;1;0;0;0;0;0
11;1;1401044.0;2018;5;15;2;3;2;6;0;0;1;0;0;0;0;0;0;0
11;3;3500936.0;2018;2;20;6;2;3;6;2;0;1;0;1;0;0;1;0;0
11;3;3601449.0;2018;11;19;7;3;5;2;2;0;1;0;0;0;0;0;0;0
11;2;2200208.0;2018;10;13;4;3;2;6;0;0;1;0;0;0;1;0;0;0
11;10;10100312.0;2018;8;16;2;3;5;2;0;0;1;0;1;0;0;0;0;0
11;3;3501037.0;2018;4;18;1;3;4;6;0;0;1;0;1;0;0;0;0;0
11;10;10100102.0;2018;4;11;3;3;0;4;0;0;0;1;0;0;1;0;0;0
11;1;1100205.0;2018;5;11;2;3;5;2;0;1;1;0;0;0;0;0;0;0
11;2;2500727.0;2018;10;8;4;3;2;6;0;0;1;0;1;0;0;0;0;0
11;7;7200308.0;2018;2;9;6;3;5;2;0;0;1;0;0;0;0;0;0;0
11;2;2500727.0;2018;12;19;1;2;5;2;2;0;1;0;0;0;0;1;0;0
11;12;12100103.0;2018;9;16;4;3;6;4;0;1;0;1;0;0;0;0;0;0
11;3;3200205.0;2018;8;12;5;3;0;1;0;0;0;0;1;0;0;1;0;0
11;4;4200310.0;2018;6;14;5;3;3;6;0;1;1;0;0;0;0;0;0;0
11;6;6300524.0;2018;7;15;3;3;5;3;0;1;1;0;0;0;0;0;0;0
11;7;7601442.0;2018;2;9;6;3;2;6;0;0;1;0;0;0;1;1;0;0
11;6;6400838.0;2018;11;9;7;3;5;7;0;1;0;0;0;0;0;0;0;0
11;7;7501030.0;2018;6;20;5;2;1;6;0;0;1;0;0;0;1;0;0;0
11;3;3400620.0;2018;5;9;3;3;5;7;0;0;1;0;0;0;1;0;0;0
11;7;7501133.0;2018;12;0;3;3;2;6;2;0;1;0;0;0;0;0;0;0
11;2;2500833.0;2018;10;18;5;3;3;6;1;1;0;0;0;0;0;0;0;0
11;5;5200633.0;2018;2;8;6;3;2;6;0;0;1;0;0;1;0;0;0;0
11;1;1401044.0;2018;7;15;2;3;5;7;0;0;1;0;0;0;0;0;0;0
11;3;3601347.0;2018;4;9;4;3;5;2;0;1;1;0;0;0;0;0;0;0
11;4;4200310.0;2018;7;8;7;3;6;4;0;0;1;1;0;0;0;0;0;0
11;2;2400521.0;2018;3;8;5;3;5;3;0;1;1;0;0;0;0;1;0;0
11;3;3400620.0;2018;5;10;4;3;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4400725.0;2018;10;8;3;3;2;6;0;0;1;0;0;0;0;1;0;0
11;1;1100102.0;2018;2;11;5;3;2;6;0;1;1;0;0;0;0;0;0;0
11;4;4200206.0;2018;11;16;7;3;2;6;2;0;1;0;0;0;0;0;0;0
11;3;3601451.0;2018;9;17;6;3;0;6;0;0;0;0;1;0;0;0;0;0
11;9;9100101.0;2018;8;11;4;3;2;6;0;0;1;0;0;0;0;0;0;0
11;10;10400940.0;2018;6;18;6;3;5;2;0;1;1;0;0;0;0;1;0;0
11;4;4200308.0;2018;3;9;1;3;9;1;0;0;1;0;0;0;0;2;0;0
11;7;7100205.0;2018;6;14;7;3;0;6;0;0;1;0;0;0;1;0;0;0
11;8;8200624.0;2018;6;13;2;3;3;6;0;0;1;0;1;0;0;0;0;0
11;2;2500729.0;2018;8;14;3;2;6;4;0;0;1;1;0;0;0;0;0;0
11;1;1100310.0;2018;5;11;5;3;0;6;0;1;1;0;0;0;0;0;0;0
11;3;3601452.0;2018;4;19;3;3;3;6;1;1;1;0;0;0;0;0;0;0
11;4;4300414.0;2018;12;9;6;2;5;2;0;1;0;0;0;1;0;0;0;0
11;3;3601449.0;2018;9;9;5;3;2;2;0;0;1;0;0;0;0;0;0;0
11;4;4300622.0;2018;9;16;6;3;2;6;0;0;1;0;1;0;0;0;0;0
11;8;8100521.0;2018;7;12;5;3;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4100101.0;2018;7;10;5;3;2;6;0;0;1;0;0;0;0;1;0;0
11;7;7501133.0;2018;3;15;2;3;5;3;0;0;1;0;0;1;0;1;0;0
11;1;1100102.0;2018;5;22;5;2;6;7;2;1;0;1;0;0;0;0;0;0
11;10;10100313.0;2018;2;0;5;2;8;1;2;0;1;0;0;0;0;1;0;0
11;9;9100306.0;2018;11;6;4;3;2;6;0;0;1;0;0;1;0;1;0;0
11;3;3601142.0;2018;8;14;6;3;6;4;0;0;1;1;0;0;0;0;0;0
11;2;2100101.0;2018;3;9;7;3;5;3;0;0;1;0;0;1;0;1;0;0
11;4;4200311.0;2018;10;19;2;3;8;1;2;0;0;0;1;0;0;0;0;0
11;7;7501133.0;2018;8;7;5;3;5;2;0;0;1;0;0;0;1;0;0;0
11;1;1300836.0;2018;4;16;6;3;5;3;0;0;1;0;0;0;1;0;0;0
11;1;1100310.0;2018;4;14;6;3;2;2;0;0;1;0;0;0;0;0;0;0
11;7;7200410.0;2018;5;12;5;3;1;5;0;1;1;0;0;0;1;0;0;0
11;3;3200204.0;2018;12;16;5;2;5;2;2;0;1;0;0;0;0;1;0;0
11;3;3601142.0;2018;9;7;7;3;0;1;1;0;0;0;1;0;0;1;0;0
11;1;1100310.0;2018;9;18;2;3;0;6;1;1;1;0;0;0;0;0;0;0
11;3;3200204.0;2018;6;15;1;3;3;6;0;1;0;0;0;0;0;0;0;0
11;6;6400737.0;2018;7;14;6;3;5;3;0;0;1;0;0;0;0;0;0;0
11;11;11300725.0;2018;5;18;6;3;3;6;0;1;0;0;0;0;1;0;0;0
11;8;8100521.0;2018;2;6;5;2;3;6;0;0;0;0;0;1;1;0;0;0
11;6;6400737.0;2018;11;17;6;3;5;2;2;0;1;0;0;0;0;0;0;0
11;4;4300621.0;2018;7;18;6;2;3;6;0;0;1;0;1;0;0;0;0;0
11;4;4300414.0;2018;7;17;6;3;5;2;0;1;1;0;0;0;0;0;0;0
11;7;7501133.0;2018;3;15;3;3;5;3;0;0;1;0;0;0;0;0;0;0
11;2;2500728.0;2018;5;8;6;2;2;1;0;1;1;0;0;0;0;0;0;0
11;4;4100101.0;2018;10;18;4;3;0;1;2;0;0;0;1;0;0;0;0;0
11;12;12200412.0;2018;2;16;5;3;2;6;0;0;1;0;0;0;0;0;0;0
11;3;3701660.0;2018;11;17;5;3;6;4;2;1;0;1;0;0;0;0;0;0
11;6;6300629.0;2018;9;8;2;3;3;6;0;0;1;0;0;1;0;0;0;0
11;7;7501030.0;2018;8;13;7;3;0;5;0;0;1;0;1;0;0;0;0;0
11;12;12400723.0;2018;10;14;3;3;2;6;0;0;1;0;0;0;0;0;0;0
11;3;3601142.0;2018;8;15;5;3;2;6;0;0;1;0;0;0;0;0;0;0
11;1;1300836.0;2018;4;14;7;2;5;2;0;0;1;0;0;0;0;0;0;0
11;7;7501133.0;2018;4;17;6;3;6;7;0;1;0;1;0;0;0;0;0;0
11;4;4400725.0;2018;6;15;6;3;2;6;0;0;1;0;0;0;0;0;0;0
11;10;10300734.0;2018;12;16;6;3;2;6;2;0;1;0;0;0;1;1;0;0
11;6;6400736.0;2018;9;18;1;3;2;6;1;0;1;0;0;0;0;1;0;0
11;3;3500936.0;2018;9;17;3;3;2;6;0;0;1;0;0;0;1;0;0;0
11;4;4300621.0;2018;6;17;2;3;2;6;0;0;1;0;0;0;0;0;0;0
11;2;2500729.0;2018;7;0;6;3;5;2;2;1;1;0;0;0;0;0;0;0
11;4;4100101.0;2018;5;14;7;3;2;6;0;0;1;0;1;0;0;0;0;0
11;2;2500726.0;2018;2;12;5;3;6;4;0;0;1;1;0;0;0;0;0;0
11;7;7200308.0;2018;11;18;6;3;2;6;2;0;1;0;0;0;0;0;0;0
11;4;4200311.0;2018;10;7;4;3;2;6;0;0;1;0;0;0;1;0;0;0
11;9;9100101.0;2018;8;17;2;2;0;4;0;0;0;1;0;0;1;0;0;0
11;7;7200308.0;2018;4;16;1;3;0;6;0;0;1;0;0;0;1;0;0;0
11;2;2500727.0;2018;4;13;1;3;5;3;0;1;1;0;0;0;0;1;0;0
11;11;11300722.0;2018;5;7;2;3;5;2;0;1;0;0;0;1;0;0;0;0
11;2;2500834.0;2018;10;17;3;3;5;2;1;1;1;0;0;0;0;1;0;0
11;7;7400720.0;2018;2;17;5;2;5;2;2;1;1;0;0;0;0;0;0;0
11;1;1100102.0;2018;12;19;7;2;1;7;2;0;1;0;0;0;0;1;0;0
11;4;4300622.0;2018;9;8;3;3;5;3;0;0;1;0;1;0;0;0;0;0
11;5;5200528.0;2018;8;13;4;3;2;6;0;0;1;0;0;0;1;0;0;0
11;9;9100101.0;2018;6;14;4;3;2;6;0;0;1;0;0;0;1;0;0;0
11;2;2500727.0;2018;7;14;3;3;6;4;0;1;0;1;0;0;0;0;0;0
11;7;7400720.0;2018;2;23;5;3;2;6;2;0;1;0;0;0;0;1;0;0
11;1;1100206.0;2018;6;9;5;3;6;4;0;1;0;1;0;0;0;0;0;0
11;2;2400522.0;2018;5;14;2;3;2;6;0;0;1;0;0;0;0;0;0;0
11;3;3200206.0;2018;4;12;1;3;5;3;0;1;1;0;0;0;0;0;0;0
11;4;4300414.0;2018;12;20;7;3;6;2;2;0;0;1;0;0;1;1;0;0
11;4;4400727.0;2018;10;22;3;2;9;1;2;0;1;0;0;0;0;1;0;0
11;1;1100310.0;2018;2;18;4;3;2;6;2;0;1;0;0;0;0;0;0;0
11;6;6400735.0;2018;7;18;2;3;8;1;0;0;1;0;0;0;0;0;0;0
11;4;4300621.0;2018;4;16;3;3;5;2;0;1;1;0;0;0;0;0;0;0
11;1;1100104.0;2018;7;13;5;3;2;6;0;0;1;0;0;0;0;0;0;0
11;9;9100407.0;2018;3;17;3;3;3;6;0;0;1;0;0;1;0;1;0;0
11;7;7400824.0;2018;5;11;3;3;2;6;0;0;1;0;0;0;0;0;0;0
11;7;7501030.0;2018;10;9;2;2;4;1;0;0;1;0;0;0;0;0;0;0
11;2;2500833.0;2018;2;11;4;3;3;6;0;1;1;0;0;0;0;0;0;0
11;4;4501153.0;2018;11;16;6;3;2;6;1;0;1;0;0;0;0;0;0;0
11;12;12601031.0;2018;9;13;6;3;5;2;0;0;0;0;1;0;1;0;0;0
11;12;12400723.0;2018;8;16;4;3;0;7;0;1;1;0;0;0;0;0;0;0
11;7;7501133.0;2018;3;14;6;3;2;6;0;0;1;0;1;0;0;0;0;0
11;1;1100311.0;2018;6;18;6;2;0;6;0;1;0;0;0;0;0;0;0;0
11;4;4100102.0;2018;6;6;1;2;8;7;0;0;1;0;0;0;0;0;0;0
11;12;12100101.0;2018;8;22;2;3;1;5;2;0;1;0;1;0;0;0;0;0
11;9;9100101.0;2018;5;10;4;3;5;3;0;1;0;0;0;0;0;0;0;0
11;11;11300724.0;2018;4;10;3;3;2;6;0;0;1;0;0;0;0;0;0;0
11;1;1100206.0;2018;12;8;4;2;0;6;0;0;1;0;1;0;0;1;0;0
11;7;7300619.0;2018;9;15;4;3;2;6;0;0;1;0;1;0;0;0;0;0
11;1;1100310.0;2018;9;22;5;3;0;1;2;0;1;0;1;0;0;0;0;0
11;9;9200613.0;2018;7;22;4;3;2;6;2;0;1;0;0;0;0;0;0;0
11;6;6400737.0;2018;7;14;4;3;2;6;0;0;1;0;0;0;0;0;0;0
11;3;3100103.0;2018;5;8;4;3;2;6;0;0;0;0;0;1;0;0;0;0
11;7;7200308.0;2018;2;20;4;3;0;1;2;0;0;0;1;0;0;1;0;0
11;9;9100101.0;2018;11;6;3;3;6;7;2;0;0;1;0;0;1;1;0;0
11;12;12200412.0;2018;8;15;6;2;2;6;0;0;1;0;0;0;1;0;0;0
11;6;6400735.0;2018;10;14;1;3;1;5;0;1;1;0;0;0;1;0;0;0
11;2;2500727.0;2018;8;19;4;3;2;3;0;0;1;0;0;0;1;0;0;0
11;1;1100310.0;2018;4;14;5;3;3;6;0;0;1;0;1;0;0;1;0;0
11;4;4200311.0;2018;4;16;5;3;2;6;0;0;1;0;0;0;0;0;0;0
11;1;1100104.0;2018;5;18;4;3;2;6;0;0;1;0;0;0;0;0;0;0
11;11;11401033.0;2018;12;13;4;3;5;3;0;1;1;0;0;0;0;0;0;0
11;2;2500834.0;2018;9;1;6;3;8;1;2;1;0;0;0;0;0;0;0;0
11;5;5400942.0;2018;9;7;2;3;2;6;0;0;1;0;0;0;0;0;0;0
11;3;3400620.0;2018;6;12;7;2;2;6;0;0;1;0;0;0;0;0;0;0
11;11;11100101.0;2018;7;7;5;3;5;2;0;1;1;0;0;0;0;0;0;0
11;7;7400824.0;2018;5;13;5;3;2;6;0;0;1;0;0;0;0;0;0;0
11;10;10300733.0;2018;2;18;4;3;2;6;0;0;1;0;0;0;0;0;0;0
11;12;12200412.0;2018;11;15;4;3;2;6;0;0;1;0;0;0;0;0;0;0
11;7;7501133.0;2018;12;19;2;3;6;4;2;1;0;1;0;0;0;1;0;0
11;3;3701657.0;2018;10;20;2;2;5;2;2;0;0;0;1;0;0;0;0;0
11;3;3200309.0;2018;8;2;7;2;9;1;2;0;1;0;0;0;0;0;0;0
11;3;3400620.0;2018;4;7;6;3;2;6;0;0;1;0;0;0;0;0;0;0
11;7;7200410.0;2018;3;18;4;3;2;6;1;0;1;0;0;0;0;1;0;0
11;11;11400931.0;2018;5;14;6;2;9;1;0;0;0;0;1;0;0;0;0;0
11;1;1300836.0;2018;10;20;1;3;1;1;2;0;1;0;0;0;0;1;0;0
11;12;12400618.0;2018;2;7;4;3;5;3;0;0;1;0;0;0;0;0;0;0
11;1;1100310.0;2018;11;18;5;3;6;2;2;0;0;1;0;0;1;0;0;0
11;6;6300527.0;2018;9;13;2;2;5;2;0;0;1;0;1;0;0;0;0;0
11;4;4200207.0;2018;8;11;1;3;3;6;0;0;1;0;0;0;0;0;0;0
11;2;2500729.0;2018;6;17;3;2;3;6;0;0;1;0;1;0;0;0;0;0
11;7;7601544.0;2018;7;8;3;2;5;3;0;0;1;0;1;0;0;0;0;0
11;7;7100206.0;2018;6;13;4;3;5;7;0;0;1;0;1;0;0;0;0;0
11;2;2500727.0;2018;5;15;1;3;0;2;0;1;1;0;0;0;0;0;0;0
11;6;6300629.0;2018;4;18;6;3;2;6;1;0;1;0;0;0;0;1;0;0
11;4;4100101.0;2018;12;22;5;2;3;6;2;0;1;0;0;0;1;1;0;0
11;3;3100101.0;2018;10;14;2;2;2;6;0;0;1;0;0;0;0;0;0;0
11;1;1100104.0;2018;7;19;7;3;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4400727.0;2018;4;11;2;3;2;6;0;0;1;0;0;0;1;1;0;0
11;3;3400828.0;2018;7;15;4;3;0;1;0;1;0;0;0;0;0;0;0;0
11;6;6400735.0;2018;3;17;1;3;2;6;0;1;1;0;0;0;0;0;0;0
11;1;1300836.0;2018;5;15;1;3;6;4;0;1;0;1;0;0;0;0;0;0
11;7;7400825.0;2018;10;12;3;3;2;6;0;0;1;0;1;0;0;0;0;0
11;11;11300722.0;2018;8;10;1;3;6;2;0;0;1;1;0;0;0;0;0;0
11;12;12601032.0;2018;4;13;7;3;6;7;0;0;1;1;0;0;0;0;0;0
11;12;12100103.0;2018;3;19;6;3;3;6;0;0;1;0;1;0;0;0;0;0
11;4;4400725.0;2018;5;14;1;3;2;6;0;0;1;0;0;0;0;0;0;0
11;12;12400618.0;2018;10;6;3;3;9;1;2;0;1;0;0;0;0;1;0;0
11;3;3601451.0;2018;2;13;4;3;2;6;0;0;1;0;0;0;1;0;0;0
11;1;1401049.0;2018;11;17;6;2;6;4;2;1;0;1;0;0;0;1;0;0
11;12;12601032.0;2018;9;14;3;3;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4300414.0;2018;8;10;3;3;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4200308.0;2018;6;12;4;3;2;6;0;0;1;0;0;0;0;0;0;0
11;8;8200622.0;2018;7;19;3;3;3;6;0;0;1;0;0;0;1;0;0;0
11;7;7501133.0;2018;6;17;4;2;2;6;0;0;1;0;1;0;0;0;0;0
11;3;3200204.0;2018;5;8;2;3;5;2;0;1;1;0;0;0;0;0;0;0
11;3;3601449.0;2018;4;16;7;3;2;6;0;0;1;0;0;0;0;0;0;0
11;7;7300619.0;2018;12;17;6;3;3;6;2;0;1;0;0;0;0;1;0;0
11;3;3400620.0;2018;10;18;3;3;2;6;1;0;1;0;0;0;0;1;0;0
11;7;7400823.0;2018;2;14;3;3;2;6;0;0;1;0;0;0;1;0;0;0
11;10;10300733.0;2018;7;20;1;2;3;6;1;1;1;0;0;0;0;0;0;0
11;4;4400830.0;2018;4;18;2;3;2;6;0;0;1;0;0;0;0;1;0;0
11;2;2200207.0;2018;7;14;4;3;3;6;0;0;1;0;1;0;0;0;0;0
11;1;1100205.0;2018;3;21;2;3;5;2;2;0;1;0;1;0;0;0;0;0
11;4;4400726.0;2018;5;11;2;3;2;6;0;0;1;0;0;0;1;0;0;0
11;12;12200310.0;2018;10;5;2;3;2;6;2;0;1;0;0;0;0;0;0;0
11;12;12400618.0;2018;2;19;3;2;5;3;2;0;1;0;0;0;0;0;0;0
11;9;9100306.0;2018;11;14;4;3;2;6;0;0;1;0;0;1;0;0;0;0
11;1;1100104.0;2018;9;17;5;3;3;6;0;1;1;0;0;0;0;0;0;0
11;7;7501135.0;2018;8;14;3;3;0;6;0;0;1;0;1;0;0;0;0;0
11;1;1300836.0;2018;3;7;6;3;2;6;0;0;1;0;0;0;0;0;0;0
11;7;7400928.0;2018;6;5;6;3;3;6;0;0;1;0;0;1;0;0;0;0
11;7;7100206.0;2018;6;16;7;3;2;6;0;0;1;0;0;0;1;0;0;0
11;3;3400723.0;2018;8;2;1;3;1;5;2;1;1;0;0;0;0;0;0;0
11;2;2500728.0;2018;5;8;4;3;5;2;0;1;1;0;0;0;0;0;0;0
11;7;7400825.0;2018;4;12;3;3;3;6;0;0;1;0;0;0;0;0;0;0
11;3;3200206.0;2018;12;16;3;3;5;7;2;0;1;0;0;0;1;1;0;0
11;6;6300629.0;2018;9;13;3;2;6;7;0;1;0;1;0;0;0;0;0;0
11;4;4501146.0;2018;9;9;5;3;2;6;0;0;1;0;0;0;0;0;0;0
11;10;10100312.0;2018;7;8;3;3;5;3;0;0;1;0;0;0;0;0;0;0
11;7;7501133.0;2018;7;12;3;2;1;6;0;0;1;0;1;0;0;0;0;0
11;2;2100101.0;2018;5;13;4;2;3;6;0;1;1;0;0;0;0;0;0;0
11;2;2200208.0;2018;2;8;3;3;0;2;0;1;1;0;0;0;0;2;0;0
11;11;11300722.0;2018;11;12;2;2;5;3;0;1;0;0;0;0;0;0;0;0
11;7;7100205.0;2018;8;20;5;3;2;2;0;0;1;0;1;0;0;0;0;0
11;4;4200311.0;2018;10;8;7;2;2;6;0;0;0;0;1;0;1;0;0;0
11;8;8200622.0;2018;8;7;4;3;3;6;0;0;0;0;1;0;1;0;0;0
11;12;12100204.0;2018;4;11;4;3;6;7;0;0;1;1;0;0;0;0;0;0
11;7;7300619.0;2018;4;11;5;2;2;6;0;0;1;0;1;0;0;0;0;0
11;11;11300722.0;2018;5;9;4;3;6;7;0;1;0;1;0;0;0;0;0;0
11;12;12500930.0;2018;11;16;6;3;5;3;0;0;0;0;1;0;1;0;0;0
11;3;3701660.0;2018;12;17;4;3;5;3;2;1;1;0;0;0;0;1;0;0
11;2;2400522.0;2018;9;11;5;3;5;2;0;1;0;0;0;0;0;0;0;0
11;4;4300621.0;2018;8;15;6;3;5;2;0;1;1;0;0;0;0;0;0;0
11;1;1100205.0;2018;6;18;6;3;3;6;0;1;1;0;0;0;0;0;0;0
11;3;3400723.0;2018;7;18;5;3;3;6;0;1;1;0;0;0;0;0;0;0
11;4;4300414.0;2018;5;10;4;3;6;4;0;0;1;1;0;0;0;0;0;0
11;1;1401044.0;2018;2;7;3;3;2;2;0;1;1;0;0;0;0;0;0;0
11;3;3601449.0;2018;11;12;3;3;2;6;0;0;1;0;0;1;0;0;0;0
11;3;3500936.0;2018;6;16;2;3;3;6;0;0;1;0;1;0;0;0;0;0
11;3;3200206.0;2018;12;16;7;3;6;3;2;0;1;1;0;0;0;0;0;0
11;4;4400727.0;2018;10;14;1;3;2;6;0;0;0;0;0;0;1;0;0;0
11;8;8100521.0;2018;8;20;6;3;0;7;1;0;1;0;0;0;0;0;0;0
11;4;4501153.0;2018;4;18;5;3;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4100101.0;2018;3;21;2;3;9;1;2;0;1;0;0;0;0;0;0;0
11;7;7200308.0;2018;5;16;5;3;2;6;0;0;1;0;1;0;0;0;0;0
11;7;7501133.0;2018;10;15;6;2;6;7;0;0;1;1;0;0;0;0;0;0
11;3;3200204.0;2018;2;6;3;3;0;1;0;0;1;0;0;0;0;1;0;0
11;7;7300619.0;2018;11;15;5;3;9;7;0;0;0;0;0;0;1;0;0;0
11;1;1100310.0;2018;9;13;2;1;5;2;0;1;0;0;0;1;0;0;0;0
11;1;1100310.0;2018;8;14;7;3;0;7;0;0;0;0;1;0;0;1;0;0
11;7;7501133.0;2018;6;17;2;3;2;6;0;0;1;0;1;0;0;0;0;0
11;3;3701657.0;2018;7;18;2;3;5;2;0;0;1;0;0;0;0;0;0;0
11;1;1401044.0;2018;6;15;3;3;5;5;0;1;0;0;0;0;1;0;0;0
11;4;4400726.0;2018;5;9;7;2;8;1;0;0;0;0;1;0;0;0;0;0
11;7;7601236.0;2018;4;16;5;3;0;6;0;0;1;0;0;0;1;0;0;0
11;7;7300619.0;2018;12;17;4;3;3;6;1;0;1;0;0;0;0;0;0;0
11;3;3501037.0;2018;9;13;7;3;8;1;0;0;0;0;1;0;0;0;0;0
11;8;8100521.0;2018;7;12;7;2;2;6;0;0;1;0;0;0;0;0;0;0
11;7;7601442.0;2018;4;13;1;2;2;6;0;0;1;0;0;0;1;0;0;0
11;10;10400940.0;2018;7;12;2;3;2;6;0;0;1;0;0;0;0;0;0;0
11;7;6100209.0;2018;3;10;5;3;3;3;0;0;1;0;0;0;1;0;0;0
11;10;10400941.0;2018;5;13;7;2;5;3;0;1;1;0;0;0;0;0;0;0
11;11;11300722.0;2018;10;12;6;3;2;6;0;0;1;0;0;0;0;0;0;0
11;3;3701657.0;2018;2;22;2;3;0;7;2;1;0;0;0;0;0;0;0;0
11;7;7400824.0;2018;11;9;7;3;5;2;0;0;1;0;0;0;0;0;0;0
11;2;2400522.0;2018;9;15;3;3;3;6;0;1;1;0;0;0;0;0;0;0
11;4;4400726.0;2018;8;10;1;3;2;6;0;0;1;0;0;0;0;0;0;0
11;2;2400521.0;2018;3;10;6;3;3;6;0;0;1;0;0;0;0;0;0;0
11;3;3601141.0;2018;6;12;4;3;0;7;0;1;0;0;0;0;0;0;0;0
11;2;2500728.0;2018;10;11;4;3;2;2;0;0;1;0;1;0;0;0;0;0
11;3;3400620.0;2018;6;19;5;3;0;1;0;1;0;0;0;0;0;0;0;0
11;2;2500729.0;2018;8;14;6;3;6;4;0;0;1;1;0;0;0;0;0;0
11;12;12400723.0;2018;4;11;2;3;5;3;0;1;1;0;0;0;0;0;0;0
11;1;1100310.0;2018;4;15;1;3;5;2;0;1;1;0;0;0;0;0;0;0
11;10;10300733.0;2018;12;18;1;3;2;6;2;0;1;0;0;0;0;1;0;0
11;12;12200414.0;2018;9;14;2;2;0;6;0;0;1;0;1;0;0;1;0;0
11;1;1100310.0;2018;9;14;3;3;6;4;0;0;0;1;0;0;1;0;0;0
11;9;9100305.0;2018;6;18;4;2;4;6;0;1;0;0;0;0;0;0;0;0
11;9;9100101.0;2018;7;13;2;3;2;6;0;0;1;0;0;1;0;0;0;0
11;2;2400521.0;2018;5;8;2;3;2;6;0;0;1;0;1;0;0;0;0;0
11;7;7300619.0;2018;2;7;2;2;3;6;0;0;1;0;0;0;1;1;0;0
11;12;12100205.0;2018;11;11;1;3;5;3;0;0;1;0;0;0;0;1;0;0
11;3;3200310.0;2018;10;17;5;3;2;6;0;0;1;0;0;0;0;0;0;0
11;3;3701657.0;2018;10;13;7;3;2;6;0;0;1;0;0;0;0;0;0;0
11;7;7100205.0;2018;2;20;2;3;1;5;2;0;1;0;0;0;1;1;0;0
11;1;1100102.0;2018;11;12;1;3;2;6;0;0;1;0;0;0;0;0;0;0
11;7;7501030.0;2018;9;15;4;3;5;2;0;0;1;0;0;0;0;0;0;0
11;7;7501133.0;2018;8;18;2;3;3;6;0;1;0;0;0;0;0;0;0;0
11;1;1100206.0;2018;3;10;6;3;0;1;0;0;0;0;0;0;1;1;0;0
11;2;2500729.0;2018;6;17;5;2;0;4;0;0;0;1;1;0;0;0;0;0
11;4;4400727.0;2018;6;15;6;3;2;6;0;0;1;0;0;0;0;0;0;0
11;4;4300620.0;2018;8;14;7;3;0;1;0;0;0;0;1;0;0;0;0;0
11;4;4501148.0;2018;5;15;4;2;0;1;0;0;0;0;1;0;0;0;0;0
11;4;4400725.0;2018;4;13;2;3;3;6;0;0;1;0;0;0;0;0;0;0
11;4;4300414.0;2018;12;17;3;3;2;6;2;0;1;0;0;0;1;1;0;0
11;1;1300836.0;2018;9;9;3;3;5;2;0;1;1;0;0;0;0;0;0;0
11;10;10400837.0;2018;9;17;4;2;2;6;0;0;1;0;1;1;0;0;0;0
11;7;7501135.0;2018;6;16;4;3;5;2;0;0;1;0;0;0;0;0;0;0
11;3;3200206.0;2018;7;16;2;3;3;6;0;1;1;0;0;0;0;0;0;0
11;1;1100206.0;2018;7;16;3;3;3;6;0;1;1;0;0;0;0;0;0;0
11;7;7400824.0;2018;5;15;3;3;3;6;0;1;1;0;0;0;0;0;0;0
